codigo_pre,tipsum,codigo_med,fecha_carga,precio_adq,precio_ope,stk_,fv_,valid_tipsum,periodo
04317A01,S,01841,2021-10-01 02:34:54.683,1.989600,2.400000,280,2021-12-12 00:00:00.000,1,20210930
04317A01,S,01628,2021-10-01 02:34:32.770,2.523700,3.400000,150,2022-10-30 00:00:00.000,1,20210930
04317A01,S,01213,2021-10-01 02:33:51.910,0.000000,0.800000,0,2021-12-01 00:00:00.000,1,20210930
04317A01,S,00725,2021-10-01 02:32:55.093,7.900000,5.200000,0,2022-05-31 00:00:00.000,1,20210930
04317A01,S,00390,2021-10-01 02:32:18.750,0.240000,0.220000,400,2022-08-30 00:00:00.000,1,20210930
04317A01,S,00356,2021-10-01 02:32:16.030,0.173000,0.150000,0,2022-08-30 00:00:00.000,1,20210930
04317A01,S,00234,2021-10-01 02:32:13.580,2.712300,2.700000,0,2023-07-30 00:00:00.000,1,20210930
04210F06,S,46704,2021-10-01 03:12:53.147,28.000000,35.000000,57,2023-04-20 00:00:00.000,1,20210930
04210F06,S,46316,2021-10-01 03:10:26.677,68.000000,85.000000,1,2026-12-30 00:00:00.000,1,20210930
04210F06,S,45584,2021-10-01 03:11:07.410,62.000000,77.500000,5,2023-09-05 00:00:00.000,1,20210930
04210F06,S,44580,2021-10-01 03:10:28.270,450.000000,562.500000,1,2024-11-30 00:00:00.000,1,20210930
04210F06,S,36387,2021-10-01 03:12:02.893,2.600000,3.250000,19,2024-09-30 00:00:00.000,1,20210930
04210F06,S,35583,2021-10-01 03:12:26.800,17.000000,21.250000,28,2025-07-31 00:00:00.000,1,20210930
04210F06,S,30716,2021-10-01 03:10:52.097,42.000000,52.500000,3,2023-03-30 00:00:00.000,1,20210930
04210F06,S,27629,2021-10-01 03:11:06.503,18.000000,22.500000,5,2022-11-30 00:00:00.000,1,20210930
04210F06,S,25091,2021-10-01 03:11:42.190,4.000000,5.000000,13,2025-03-30 00:00:00.000,1,20210930
04210F06,S,22991,2021-10-01 03:12:03.457,2.600000,3.250000,19,2025-02-28 00:00:00.000,1,20210930
04210F06,S,20774,2021-10-01 03:11:49.160,13.000000,16.250000,15,2025-08-31 00:00:00.000,1,20210930
04210F06,S,18970,2021-10-01 03:12:03.287,2.600000,3.250000,19,2025-11-30 00:00:00.000,1,20210930
04210F06,S,18522,2021-10-01 03:12:44.130,1.120000,1.400000,45,2025-08-31 00:00:00.000,1,20210930
04210F06,S,15286,2021-10-01 03:12:04.707,0.580000,0.730000,20,2024-05-31 00:00:00.000,1,20210930
04210F06,S,12798,2021-10-01 03:12:26.100,7.000000,8.750000,27,2023-12-30 00:00:00.000,1,20210930
04210F06,S,11910,2021-10-01 03:10:22.940,1.600000,2.000000,1,2024-11-30 00:00:00.000,1,20210930
04210F06,S,06144,2021-10-01 03:10:28.893,7.000000,8.750000,2,2022-09-30 00:00:00.000,1,20210930
04210F06,S,05253,2021-10-01 03:12:36.770,0.224600,0.280000,35,2022-07-31 00:00:00.000,1,20210930
04210F06,S,04385,2021-10-01 03:12:47.333,0.837000,1.050000,49,2022-10-31 00:00:00.000,1,20210930
06217,S,05634,2021-10-01 01:00:06.990,0.000000,0.080000,0,1900-12-30 00:00:00.000,1,20210930
06217,S,04085,2021-10-01 01:00:06.350,0.000000,8.560000,0,1900-12-30 00:00:00.000,1,20210930
06217,S,02187,2021-10-01 01:00:04.927,0.000000,49.000000,0,1900-12-30 00:00:00.000,1,20210930
06217,S,00783,2021-10-01 01:00:06.070,0.000000,1.800000,0,1900-12-30 00:00:00.000,1,20210930
06216,S,46727,2021-10-01 02:00:48.427,0.000000,44.250000,44,2023-08-09 00:00:00.000,1,20211001
06216,S,43510,2021-10-01 02:01:34.633,0.000000,15.000000,1722,2024-04-30 00:00:00.000,1,20211001
06216,S,43497,2021-10-01 02:00:57.037,0.000000,112.500000,76,2025-12-29 00:00:00.000,1,20211001
06216,S,42624,2021-10-01 02:01:01.413,0.000000,225.000000,97,2023-07-14 00:00:00.000,1,20211001
06216,S,38185,2021-10-01 02:00:32.363,0.000000,500.000000,9,2023-09-30 00:00:00.000,1,20211001
06216,S,38183,2021-10-01 02:00:38.350,0.000000,1187.500000,17,2021-12-12 00:00:00.000,1,20211001
06216,S,38030,2021-10-01 02:00:18.270,0.000000,6875.000000,1,2021-09-30 00:00:00.000,1,20211001
06216,S,36250,2021-10-01 02:00:41.770,0.000000,112.500000,20,2023-02-21 00:00:00.000,1,20211001
06216,S,35794,2021-10-01 02:00:49.020,0.000000,250.000000,47,2022-06-30 00:00:00.000,1,20211001
06216,S,35649,2021-10-01 02:00:34.863,0.000000,17.580000,13,2023-08-20 00:00:00.000,1,20211001
06216,S,34594,2021-10-01 02:00:31.350,0.000000,2500.000000,7,2026-02-28 00:00:00.000,1,20211001
06216,S,34551,2021-10-01 02:00:29.753,0.000000,9487.500000,5,2023-08-31 00:00:00.000,1,20211001
06216,S,34073,2021-10-01 02:00:46.787,0.000000,62.500000,37,2024-01-30 00:00:00.000,1,20211001
06216,S,33951,2021-10-01 02:00:34.380,0.000000,131.280000,12,2022-03-28 00:00:00.000,1,20211001
06216,S,33765,2021-10-01 02:00:29.380,0.000000,1875.000000,4,2020-12-16 00:00:00.000,1,20211001
06216,S,33126,2021-10-01 02:00:54.257,0.000000,225.000000,62,2022-03-31 00:00:00.000,1,20211001
06216,S,32421,2021-10-01 02:01:12.270,0.000000,62.500000,163,2024-09-30 00:00:00.000,1,20211001
06216,S,31830,2021-10-01 02:00:45.910,0.000000,62.500000,33,2023-01-30 00:00:00.000,1,20211001
06216,S,30930,2021-10-01 02:00:29.317,0.000000,750.000000,4,2025-06-21 00:00:00.000,1,20211001
06216,S,30494,2021-10-01 02:00:16.740,0.000000,4000.000000,1,2022-04-30 00:00:00.000,1,20211001
06216,S,30422,2021-10-01 02:00:29.397,0.000000,700.000000,4,2025-12-22 00:00:00.000,1,20211001
06216,S,29870,2021-10-01 02:01:04.130,0.000000,19.120000,107,2023-09-21 00:00:00.000,1,20211001
06216,S,29698,2021-10-01 02:01:45.837,0.000000,0.850000,4834,2022-10-01 00:00:00.000,1,20211001
06216,S,29678,2021-10-01 02:01:52.837,0.000000,2.090000,11400,2023-07-31 00:00:00.000,1,20211001
06216,S,29521,2021-10-01 02:00:27.003,0.000000,1178.010000,2,2023-06-01 00:00:00.000,1,20211001
06216,S,29494,2021-10-01 02:01:48.243,0.000000,1.550000,7147,2023-01-31 00:00:00.000,1,20211001
06216,S,29361,2021-10-01 02:00:29.520,0.000000,1125.000000,4,2025-09-03 00:00:00.000,1,20211001
06216,S,29169,2021-10-01 02:00:32.333,0.000000,17.110000,9,2023-09-30 00:00:00.000,1,20211001
06216,S,28742,2021-10-01 02:00:16.130,0.000000,2531.250000,1,2023-01-29 00:00:00.000,1,20211001
06216,S,28564,2021-10-01 02:00:15.897,0.000000,0.000000,1,2021-06-30 00:00:00.000,1,20211001
06216,S,28358,2021-10-01 02:00:29.583,0.000000,362.500000,4,2022-01-01 00:00:00.000,1,20211001
06216,S,28237,2021-10-01 02:00:27.677,0.000000,13875.000000,3,2025-12-17 00:00:00.000,1,20211001
06216,S,28170,2021-10-01 02:01:03.943,0.000000,221.250000,105,2023-11-23 00:00:00.000,1,20211001
06216,S,28165,2021-10-01 02:00:38.147,0.000000,875.000000,16,2029-08-31 00:00:00.000,1,20211001
06216,S,27914,2021-10-01 02:00:42.177,0.000000,150.000000,21,2025-12-29 00:00:00.000,1,20211001
06216,S,27010,2021-10-01 02:01:10.020,0.000000,93.120000,148,2025-09-30 00:00:00.000,1,20211001
06216,S,26840,2021-10-01 02:00:21.020,0.000000,5000.000000,1,2023-03-31 00:00:00.000,1,20211001
06216,S,25465,2021-10-01 02:00:43.397,0.000000,1125.000000,24,2029-08-21 00:00:00.000,1,20211001
06216,S,24637,2021-10-01 02:00:25.270,0.000000,85.000000,2,2022-01-31 00:00:00.000,1,20211001
06216,S,23750,2021-10-01 02:00:25.613,0.000000,12370.820000,2,2026-04-17 00:00:00.000,1,20211001
06216,S,23399,2021-10-01 02:00:19.193,0.000000,0.000000,1,2021-06-30 00:00:00.000,1,20211001
06216,S,23358,2021-10-01 02:00:19.083,0.000000,150.000000,1,2022-03-31 00:00:00.000,1,20211001
06216,S,23081,2021-10-01 02:01:23.477,0.000000,20.750000,352,2023-08-31 00:00:00.000,1,20211001
06216,S,22365,2021-10-01 02:01:12.617,0.000000,6.330000,167,2025-07-28 00:00:00.000,1,20211001
06216,S,22362,2021-10-01 02:01:30.227,0.000000,6.330000,524,2024-09-09 00:00:00.000,1,20211001
06216,S,22252,2021-10-01 02:00:56.647,0.000000,6.260000,74,2024-10-28 00:00:00.000,1,20211001
06216,S,21539,2021-10-01 02:00:46.973,0.000000,112.500000,38,2022-04-05 00:00:00.000,1,20211001
06216,S,21007,2021-10-01 02:01:29.413,0.000000,3.060000,508,2022-12-30 00:00:00.000,1,20211001
06216,S,20635,2021-10-01 02:00:28.677,0.000000,0.190000,3,2022-04-30 00:00:00.000,1,20211001
06216,S,20454,2021-10-01 02:01:45.400,0.000000,6.380000,4430,2025-05-24 00:00:00.000,1,20211001
06216,S,19918,2021-10-01 02:02:02.913,0.000000,1.340000,36458,2025-12-31 00:00:00.000,1,20211001
06216,S,19092,2021-10-01 02:00:46.460,0.000000,7.500000,36,2026-01-24 00:00:00.000,1,20211001
06216,S,18327,2021-10-01 02:00:50.757,0.000000,21.120000,50,2024-02-28 00:00:00.000,1,20211001
06216,S,18057,2021-10-01 02:01:25.163,0.000000,17.500000,431,2023-06-30 00:00:00.000,1,20211001
06216,S,17013,2021-10-01 02:00:22.100,0.000000,60.000000,1,2022-11-30 00:00:00.000,1,20211001
06216,S,12798,2021-10-01 02:01:31.790,0.000000,19.920000,833,2025-04-30 00:00:00.000,1,20211001
06216,S,12703,2021-10-01 02:01:24.193,0.000000,4.980000,376,2025-06-01 00:00:00.000,1,20211001
06216,S,12297,2021-10-01 02:01:00.973,0.000000,20.750000,96,2023-09-30 00:00:00.000,1,20211001
06216,S,12213,2021-10-01 02:01:23.943,0.000000,3.120000,360,2024-11-30 00:00:00.000,1,20211001
06216,S,11898,2021-10-01 02:01:49.210,0.000000,1.020000,7856,2025-09-30 00:00:00.000,1,20211001
06216,S,11854,2021-10-01 02:02:05.710,0.000000,1.190000,73182,2024-05-31 00:00:00.000,1,20211001
06216,S,11853,2021-10-01 02:01:51.617,0.000000,1.360000,10601,2025-03-30 00:00:00.000,1,20211001
06216,S,11288,2021-10-01 02:01:34.007,0.000000,0.620000,1581,2024-02-28 00:00:00.000,1,20211001
06216,S,10683,2021-10-01 02:00:32.660,0.000000,53.620000,10,2025-12-29 00:00:00.000,1,20211001
06216,S,10638,2021-10-01 02:00:32.473,0.000000,0.000000,9,2021-06-30 00:00:00.000,1,20211001
06216,S,08136,2021-10-01 02:01:15.913,0.000000,201.670000,194,2024-06-30 00:00:00.000,1,20211001
06216,S,06188,2021-10-01 02:00:24.833,0.000000,62.500000,2,2023-02-28 00:00:00.000,1,20211001
06216,S,06111,2021-10-01 02:01:22.367,0.000000,12.950000,316,2023-03-31 00:00:00.000,1,20211001
06216,S,05856,2021-10-01 02:01:53.087,0.000000,2.060000,11838,2025-01-20 00:00:00.000,1,20211001
04210F02,S,01248,2021-10-01 03:12:51.583,1.280000,1.600000,54,2023-07-31 00:00:00.000,1,20210930
04210F02,S,00725,2021-10-01 03:12:05.677,3.255000,4.069000,20,2022-04-30 00:00:00.000,1,20210930
04210F02,D,02208,2021-10-01 03:10:06.520,3.000000,3.750000,50,2023-09-30 00:00:00.000,1,20210930
04210F01,S,46738,2021-10-01 03:10:59.503,298.000000,372.500000,5,2026-12-30 00:00:00.000,1,20210930
04210F01,S,45672,2021-10-01 03:10:55.690,39.000000,48.750000,4,2022-10-31 00:00:00.000,1,20210930
04210F01,S,40754,2021-10-01 03:12:46.863,56.673000,56.673000,43,2022-09-30 00:00:00.000,1,20210930
04210F01,S,32534,2021-10-01 03:11:00.037,20.000000,25.000000,5,2023-02-28 00:00:00.000,1,20210930
04210F01,S,31449,2021-10-01 03:12:29.333,1.900000,2.400000,19,2025-08-31 00:00:00.000,1,20210930
04210F01,S,30384,2021-10-01 03:11:45.847,20.000000,25.000000,15,2022-05-10 00:00:00.000,1,20210930
04210F01,S,29848,2021-10-01 03:11:21.130,35.520000,44.400000,9,2024-06-30 00:00:00.000,1,20210930
04210F01,S,29689,2021-10-01 03:12:43.660,15.000000,18.750000,44,2023-02-28 00:00:00.000,1,20210930
04210F01,S,27604,2021-10-01 03:12:23.927,234.000000,292.500000,27,2025-05-31 00:00:00.000,1,20210930
04210F01,S,25228,2021-10-01 03:11:32.707,7.880000,9.850000,11,2023-08-31 00:00:00.000,1,20210930
04210F01,S,25080,2021-10-01 03:11:33.050,4.000000,5.000000,11,2025-11-30 00:00:00.000,1,20210930
04210F01,S,23553,2021-10-01 03:12:36.897,4.800000,6.000000,35,2023-09-30 00:00:00.000,1,20210930
04210F01,S,22362,2021-10-01 03:11:29.473,7.880000,9.850000,10,2022-04-30 00:00:00.000,1,20210930
04210F01,S,20345,2021-10-01 03:11:20.927,40.000000,50.000000,8,2023-12-31 00:00:00.000,1,20210930
04210F01,S,20143,2021-10-01 03:10:12.770,500.000000,62.500000,1,2022-04-30 00:00:00.000,1,20210930
04210F01,S,18958,2021-10-01 03:10:58.393,16.000000,20.000000,5,2025-02-28 00:00:00.000,1,20210930
04210F01,S,17771,2021-10-01 03:11:21.910,17.088800,21.360000,9,2022-03-31 00:00:00.000,1,20210930
04210F01,S,16565,2021-10-01 03:12:49.223,0.600000,0.750000,0,2026-04-30 00:00:00.000,1,20210930
04210F01,S,12416,2021-10-01 03:11:39.393,2.600000,3.250000,13,2025-02-28 00:00:00.000,1,20210930
04210F01,S,12328,2021-10-01 03:12:13.630,2.300000,2.880000,23,2025-02-28 00:00:00.000,1,20210930
04210F01,S,11898,2021-10-01 03:12:13.847,1.210000,1.512500,23,2025-03-10 00:00:00.000,1,20210930
04210F01,S,11848,2021-10-01 03:12:43.457,1.780000,2.200000,44,2024-09-24 00:00:00.000,1,20210930
04210F01,S,11051,2021-10-01 03:10:59.083,12.500000,15.620000,5,2022-04-30 00:00:00.000,1,20210930
04210F01,S,10428,2021-10-01 03:10:40.067,130.240000,162.800000,2,2022-09-30 00:00:00.000,1,20210930
04210F01,S,10249,2021-10-01 03:12:08.893,10.490000,13.110000,21,2025-02-28 00:00:00.000,1,20210930
04210F01,S,08172,2021-10-01 03:11:51.380,84.960000,84.960000,16,2022-01-31 00:00:00.000,1,20210930
04210F01,S,08068,2021-10-01 03:11:45.990,1.870000,1.870000,15,2024-02-28 00:00:00.000,1,20210930
04210F01,S,04922,2021-10-01 03:12:23.583,14.375000,17.970000,26,2021-11-30 00:00:00.000,1,20210930
04210F01,S,04085,2021-10-01 03:12:19.317,15.550000,19.440000,24,2022-08-31 00:00:00.000,1,20210930
04210F01,S,04000,2021-10-01 03:12:20.567,2.470000,3.080000,25,2022-11-30 00:00:00.000,1,20210930
04210F01,S,02052,2021-10-01 03:12:42.037,7.730000,9.000000,41,2022-01-31 00:00:00.000,1,20210930
04210F01,S,01260,2021-10-01 03:12:46.910,16.000000,20.000000,46,2023-07-31 00:00:00.000,1,20210930
04210F01,S,01242,2021-10-01 03:10:43.677,14.960000,18.000000,2,2022-08-31 00:00:00.000,1,20210930
04210F01,S,01009,2021-10-01 03:12:56.740,5.140000,6.800000,64,2023-04-30 00:00:00.000,1,20210930
03359F01,S,19239,2021-10-01 01:00:43.117,8.800000,9.900000,89,2023-08-31 00:00:00.000,1,20210930
03359F01,S,16597,2021-10-01 01:00:44.507,0.400000,0.450000,442,2024-10-30 00:00:00.000,1,20210930
03359F01,S,11368,2021-10-01 01:00:55.477,0.210000,0.250000,30587,2023-10-31 00:00:00.000,1,20210930
03359F01,S,10554,2021-10-01 01:00:41.413,0.250000,0.280000,-1939,2024-07-30 00:00:00.000,1,20210930
03359F01,S,10155,2021-10-01 01:00:55.007,0.050000,0.060000,24273,2022-08-31 00:00:00.000,1,20210930
03359F01,S,05856,2021-10-01 01:00:42.880,0.560000,0.630000,48,2022-01-31 00:00:00.000,1,20210930
03359F01,S,05731,2021-10-01 01:00:49.240,3.580000,4.290000,2906,2021-11-30 00:00:00.000,1,20210930
03359F01,S,05157,2021-10-01 01:00:47.790,0.480000,0.540000,1648,2022-11-30 00:00:00.000,1,20210930
03359F01,S,04523,2021-10-01 01:00:40.240,0.042300,0.050000,-99242,2023-07-31 00:00:00.000,1,20210930
03359F01,S,03635,2021-10-01 01:00:43.193,17.500000,19.690000,134,2022-11-09 00:00:00.000,1,20210930
03359F01,S,03224,2021-10-01 01:00:47.227,0.090900,0.100000,1472,2023-06-30 00:00:00.000,1,20210930
03359F01,S,02891,2021-10-01 01:00:53.053,0.035400,0.040000,9529,2024-10-30 00:00:00.000,1,20210930
03359A01,S,10249,2021-10-01 01:00:47.710,20.000000,22.500000,1636,2025-01-28 00:00:00.000,1,20210930
03358F03,S,24090,2021-10-01 02:30:25.337,54.029900,67.540000,60,2022-09-30 00:00:00.000,1,20210930
03358F03,S,18331,2021-10-01 02:30:24.023,26.510000,33.140000,252,2022-11-30 00:00:00.000,1,20210930
03358F02,S,39028,2021-10-01 02:30:19.020,2.100000,2.620000,63,2025-05-15 00:00:00.000,1,20210930
03358F02,S,25832,2021-10-01 02:33:43.207,8.750000,10.940000,10,2024-06-18 00:00:00.000,1,20210930
03358F02,S,21303,2021-10-01 02:33:38.253,7.550000,9.440000,20,2024-08-01 00:00:00.000,1,20210930
03358F02,S,19875,2021-10-01 02:33:36.020,0.134000,0.170000,272,2024-08-01 00:00:00.000,1,20210930
03358F02,S,11369,2021-10-01 02:33:22.360,0.310200,0.390000,1955,2025-05-31 00:00:00.000,1,20210930
03358F02,S,04831,2021-10-01 02:33:02.783,6.700000,8.380000,169,2023-11-30 00:00:00.000,1,20210930
03358F02,S,03501,2021-10-01 02:32:51.047,3.690300,4.610000,57,2024-04-30 00:00:00.000,1,20210930
03358F02,S,03086,2021-10-01 02:32:48.237,11.678300,14.600000,217,2022-06-30 00:00:00.000,1,20210930
03358F02,S,02003,2021-10-01 02:32:41.487,0.020100,0.030000,545,2022-08-30 00:00:00.000,1,20210930
03358F02,S,01800,2021-10-01 02:32:38.517,17.100000,21.380000,184,2022-07-31 00:00:00.000,1,20210930
03358F02,S,00910,2021-10-01 02:32:28.203,0.223000,0.280000,558,2022-02-28 00:00:00.000,1,20210930
03358F02,S,00274,2021-10-01 02:32:26.110,105.000000,131.250000,0,2021-10-01 00:00:00.000,1,20210930
03358F01,S,40731,2021-10-01 02:32:20.890,32.000000,40.000000,14,2021-10-12 00:00:00.000,1,20210930
03358F01,S,26435,2021-10-01 02:32:03.767,3.700000,4.620000,165,2022-07-26 00:00:00.000,1,20210930
03358F01,S,22775,2021-10-01 02:31:52.000,6.500000,8.120000,18,2023-11-28 00:00:00.000,1,20210930
03358F01,S,16571,2021-10-01 02:31:33.483,1.780000,2.220000,2108,2022-07-31 00:00:00.000,1,20210930
03358F01,S,10145,2021-10-01 02:31:19.873,0.060000,0.080000,1431,2022-04-30 00:00:00.000,1,20210930
03358F01,S,05889,2021-10-01 02:31:13.200,0.201100,0.250000,413,2022-07-30 00:00:00.000,1,20210930
03358F01,S,05335,2021-10-01 02:31:05.900,0.018200,0.021000,5185,2023-07-30 00:00:00.000,1,20210930
01910F02,S,04077,2021-10-01 02:36:54.267,636.870000,796.087500,10,2020-01-31 00:00:00.000,1,20210930
01910F02,S,03789,2021-10-01 02:35:42.653,1.640000,2.050000,17,2019-03-31 00:00:00.000,1,20210930
01910F02,S,03703,2021-10-01 02:35:39.810,2.780000,3.475000,6,2021-08-31 00:00:00.000,1,20210930
01910F02,S,03399,2021-10-01 02:36:48.097,256.733000,320.916250,10,2018-12-26 00:00:00.000,1,20210930
01910F02,S,02862,2021-10-01 02:35:30.933,0.060000,0.075000,116,2018-10-30 00:00:00.000,1,20210930
01910F02,S,02752,2021-10-01 02:35:29.670,0.260000,0.325000,127,2018-05-31 00:00:00.000,1,20210930
01910F02,S,01930,2021-10-01 02:36:39.110,0.450000,0.562500,130,2021-07-30 00:00:00.000,1,20210930
01910F02,S,01711,2021-10-01 02:36:37.313,0.650000,0.812500,121,2019-08-31 00:00:00.000,1,20210930
01910F02,S,01525,2021-10-01 02:35:21.467,10.270000,12.837500,10,2021-07-31 00:00:00.000,1,20210930
01910F02,S,01522,2021-10-01 02:35:21.293,0.020000,0.025000,455,2020-07-31 00:00:00.000,1,20210930
01910F02,S,01205,2021-10-01 02:35:20.030,1.020000,1.275000,39,2019-05-28 00:00:00.000,1,20210930
01910F02,S,00939,2021-10-01 02:36:34.673,3.510000,4.387500,1,2019-06-28 00:00:00.000,1,20210930
01910F02,S,00921,2021-10-01 02:36:34.283,0.330000,0.412500,60,2022-05-08 00:00:00.000,1,20210930
01910F02,S,00673,2021-10-01 02:35:16.230,0.020000,0.025000,94,2018-07-31 00:00:00.000,1,20210930
01910F02,S,00670,2021-10-01 02:35:15.780,0.100000,0.125000,198,2021-06-30 00:00:00.000,1,20210930
01910F01,S,33855,2021-10-01 02:34:56.900,70.000000,87.500000,1,2024-12-31 00:00:00.000,1,20210930
01910F01,S,32524,2021-10-01 02:34:50.447,2800.000000,3500.000000,1,2024-12-31 00:00:00.000,1,20210930
01910F01,S,30140,2021-10-01 02:34:42.960,12.890000,16.112500,700,2019-11-28 00:00:00.000,1,20210930
01910F01,S,28774,2021-10-01 02:34:46.790,26.000000,32.500000,8,2021-11-30 00:00:00.000,1,20210930
01910F01,S,25228,2021-10-01 02:34:29.740,14.200000,17.750000,7,2024-10-28 00:00:00.000,1,20210930
01910F01,S,22365,2021-10-01 02:34:21.613,14.200000,17.750000,15,2025-05-28 00:00:00.000,1,20210930
01910F01,S,20892,2021-10-01 02:34:10.740,2.300000,2.875000,10,2022-05-31 00:00:00.000,1,20210930
01910F01,S,18790,2021-10-01 02:34:00.690,39.500000,49.375000,3,2022-09-30 00:00:00.000,1,20210930
01910F01,S,18349,2021-10-01 02:33:52.643,1.040000,1.300000,22,2020-03-31 00:00:00.000,1,20210930
01910F01,S,18091,2021-10-01 02:32:03.453,2.274000,2.842500,14,2019-05-28 00:00:00.000,1,20210930
01910F01,S,17771,2021-10-01 02:33:51.253,16.890000,21.112500,11,2020-10-31 00:00:00.000,1,20210930
01910F01,S,17072,2021-10-01 02:32:11.703,3.570000,4.462500,6,2022-05-31 00:00:00.000,1,20210930
01910F01,S,15840,2021-10-01 02:33:39.643,139.200000,174.000000,4,2021-12-28 00:00:00.000,1,20210930
01910F01,S,15097,2021-10-01 02:33:36.457,10.500000,13.125000,4,2024-09-30 00:00:00.000,1,20210930
01910F01,S,12798,2021-10-01 02:31:55.077,3.800000,4.750000,5,2019-07-31 00:00:00.000,1,20210930
01910F01,S,12545,2021-10-01 02:33:31.080,20.000000,25.000000,16,2021-12-28 00:00:00.000,1,20210930
01910F01,S,11849,2021-10-01 02:33:19.673,0.990000,1.237500,5,2019-08-28 00:00:00.000,1,20210930
01910F01,S,11848,2021-10-01 02:33:19.160,0.950000,1.187500,13,2022-01-31 00:00:00.000,1,20210930
01910F01,S,10660,2021-10-01 02:33:14.377,59.520000,74.400000,10,2021-12-28 00:00:00.000,1,20210930
01910F01,S,10482,2021-10-01 02:33:13.533,0.670000,0.837500,206,2019-06-30 00:00:00.000,1,20210930
01910F01,S,06188,2021-10-01 02:31:45.203,35.600000,44.500000,30,2021-12-31 00:00:00.000,1,20210930
01910F01,S,05626,2021-10-01 02:33:01.440,2.410000,3.012500,24,2019-05-31 00:00:00.000,1,20210930
01910F01,S,05589,2021-10-01 02:31:39.157,0.040000,0.050000,145,2019-09-30 00:00:00.000,1,20210930
01910F01,S,05588,2021-10-01 02:33:00.597,0.080000,0.100000,380,2020-08-31 00:00:00.000,1,20210930
01910F01,S,04847,2021-10-01 02:32:55.267,1.250000,1.562500,66,2020-05-31 00:00:00.000,1,20210930
01910F01,S,04831,2021-10-01 02:31:33.733,0.810000,1.012500,29,2019-08-31 00:00:00.000,1,20210930
01910F01,S,04764,2021-10-01 02:32:54.000,0.090000,0.112500,113,2020-02-28 00:00:00.000,1,20210930
01910F01,S,04677,2021-10-01 02:31:29.657,0.460000,0.575000,191,2020-06-30 00:00:00.000,1,20210930
01910F01,S,04333,2021-10-01 02:32:50.563,2.840000,3.550000,16,2018-08-31 00:00:00.000,1,20210930
01910F01,S,04187,2021-10-01 02:31:25.640,1.950000,2.437500,94,2019-11-30 00:00:00.000,1,20210930
01910F01,S,04034,2021-10-01 02:31:24.123,0.060000,0.075000,139,2018-11-30 00:00:00.000,1,20210930
01910F01,S,03943,2021-10-01 02:32:47.907,0.060000,0.075000,5,2023-03-31 00:00:00.000,1,20210930
01910F01,S,03501,2021-10-01 02:31:15.277,19.500000,24.375000,28,2018-07-31 00:00:00.000,1,20210930
01910F01,S,02754,2021-10-01 02:32:09.280,0.070000,0.087500,68,2018-05-31 00:00:00.000,1,20210930
01910F01,S,02003,2021-10-01 02:31:02.807,0.030000,0.037500,314,2020-03-31 00:00:00.000,1,20210930
01910F01,S,01009,2021-10-01 02:32:21.580,5.140000,6.425000,7,2020-07-31 00:00:00.000,1,20210930
01910F01,S,00202,2021-10-01 02:32:13.733,3.980000,4.975000,10,2018-05-28 00:00:00.000,1,20210930
01910F01,S,00056,2021-10-01 02:32:12.170,0.320000,0.400000,98,2019-08-28 00:00:00.000,1,20210930
01703F01,S,46742,2021-10-01 02:32:02.547,728.000000,1073.800000,0,2030-01-01 00:00:00.000,1,20210930
01703F01,S,45953,2021-10-01 02:32:06.937,289.822000,427.490000,0,2021-08-26 00:00:00.000,1,20210930
01703F01,S,44068,2021-10-01 02:30:50.197,3.262700,4.810000,3800,2020-05-30 00:00:00.000,1,20210930
01703F01,S,43862,2021-10-01 02:30:53.323,33.898300,50.000000,32,2020-08-04 00:00:00.000,1,20210930
01703F01,S,43544,2021-10-01 02:31:48.687,389.830500,575.000000,10,2021-05-11 00:00:00.000,1,20210930
01703F01,S,43043,2021-10-01 02:35:43.357,59.322000,87.500000,3,1900-01-01 00:00:00.000,1,20210930
01703F01,S,41588,2021-10-01 02:32:07.860,289.822000,427.490000,0,2021-08-26 00:00:00.000,1,20210930
01703F01,S,39409,2021-10-01 02:31:18.480,169.491500,250.000000,5,2025-01-30 00:00:00.000,1,20210930
01703F01,S,39134,2021-10-01 02:30:04.740,25.423700,37.500000,0,1900-01-01 00:00:00.000,1,20210930
01703F01,S,38786,2021-10-01 02:30:59.790,169.847500,250.530000,28,2020-09-28 00:00:00.000,1,20210930
01703F01,S,37626,2021-10-01 02:35:46.153,59.322000,87.500000,0,1900-01-01 00:00:00.000,1,20210930
01703F01,S,35784,2021-10-01 02:34:54.540,101.694900,150.000000,0,1900-01-01 00:00:00.000,1,20210930
01703F01,S,35686,2021-10-01 02:31:49.437,5.364400,7.910000,60,2021-05-14 00:00:00.000,1,20210930
01703F01,S,35157,2021-10-01 02:31:20.030,118.644100,175.000000,0,2025-01-01 00:00:00.000,1,20210930
01703F01,S,34033,2021-10-01 02:36:06.797,84.745800,125.000000,1,1900-01-01 00:00:00.000,1,20210930
01703F01,S,32970,2021-10-01 02:30:24.383,84.745800,125.000000,3,2018-10-19 00:00:00.000,1,20210930
01703F01,S,32801,2021-10-01 02:35:45.340,36.016900,53.120000,3,1900-01-01 00:00:00.000,1,20210930
01703F01,S,32270,2021-10-01 02:30:49.307,3.983100,5.880000,0,2020-05-28 00:00:00.000,1,20210930
06210,S,10169,2021-10-01 03:08:23.587,0.000000,0.000000,0,1900-01-01 00:00:00.000,1,20210930
